epoch,train_loss,val_loss,lr,elapsed,train_mu_mae,train_alpha_mae,train_gap_mae,val_mu_mae,val_alpha_mae,val_gap_mae,test_loss,test_mu_mae,test_alpha_mae,test_gap_mae
1,10.985604286193848,8.307119827270508,0.001,13.552391052246094,32.09520721435547,10.721437454223633,0.007005506660789251,25.36505069732666,11.227004356384278,0.007384539768099785,,,,
2,4.272727012634277,4.471654567718506,0.001,13.649633169174194,11.048110961914062,10.88646125793457,0.006922564934939146,12.71953758239746,12.74338279724121,0.008810060396790505,,,,
3,3.733844518661499,2.966789426803589,0.001,14.18282175064087,9.029864311218262,10.538053512573242,0.0066675953567028046,3.0022740364074707,10.90277229309082,0.007688464187085628,,,,
4,2.479865550994873,3.858431129455566,0.001,25.761138200759888,5.7566704750061035,9.233209609985352,0.006826921831816435,12.04619483947754,8.447283172607422,0.008554528132081032,,,,
5,2.544564723968506,2.8859165382385252,0.001,37.24976396560669,6.8464484214782715,8.835740089416504,0.006647048983722925,8.878699150085449,9.892710838317871,0.008137177750468254,2.7048353958129883,8.367317428588867,9.088611793518066,0.008235558345913887
