epoch,train_loss,val_loss,lr,elapsed,train_mu_mae,train_alpha_mae,train_gap_mae,val_mu_mae,val_alpha_mae,val_gap_mae,test_loss,test_mu_mae,test_alpha_mae,test_gap_mae
1,8.136013984680176,1.859229588806379,0.001,90.4730339050293,18.903034210205078,6.177381992340088,0.038944896310567856,3.815350192646675,5.105663220468241,0.03797635993095331,,,,
2,1.4799556732177734,1.2881407891973702,0.001,91.56948161125183,3.991192102432251,3.6502163410186768,0.03402550145983696,3.7508624099040895,2.665560356737472,0.031842763114590195,,,,
3,1.2895516157150269,1.2558956988626262,0.001,96.88699889183044,3.956476926803589,2.7821452617645264,0.03155161812901497,4.491495449121527,2.1856907355371664,0.030766597867638024,,,,
4,1.1555513143539429,1.2177047968299166,0.001,99.99001336097717,3.9496874809265137,2.3558902740478516,0.02891935408115387,4.113385545952614,2.691169360833065,0.031050710251677417,,,,
5,1.0597783327102661,1.0542404868792599,0.001,99.17755961418152,3.9824230670928955,2.2879154682159424,0.026074353605508804,3.9989819649901,2.0430897974383004,0.030059252458776674,,,,
6,0.9527409076690674,0.8875521944124359,0.001,100.43282413482666,4.03684663772583,2.148695945739746,0.02317693829536438,4.00942430693005,1.9391428086601947,0.022841025575662217,,,,
7,0.8642682433128357,0.8582489084042842,0.001,100.5007266998291,4.040650844573975,2.000059127807617,0.02097640372812748,4.430498580338954,1.653461333187887,0.02002805902632249,,,,
8,0.7984269261360168,0.7719300670144047,0.001,102.5441300868988,4.069808006286621,1.8929980993270874,0.01941775158047676,4.2193663578346055,1.8679153850602688,0.01781708285353753,,,,
9,0.7227007746696472,0.7765446976617993,0.001,100.95435309410095,4.074810981750488,1.6963272094726562,0.017775679007172585,4.146877075386829,2.0976563010215994,0.018020784039249504,,,,
10,0.7091893553733826,0.7475150465176702,0.001,102.85905718803406,4.090671539306641,1.764680027961731,0.01718306727707386,4.0737672833233045,1.5129040471656645,0.019028323043181743,,,,
11,0.6516649127006531,0.7896173549685902,0.001,101.96983432769775,4.093082904815674,1.5921995639801025,0.01613360270857811,4.147750726026038,2.6367286817515634,0.01927330959219567,,,,
12,0.6276479959487915,0.5605252180964795,0.001,102.35932278633118,4.095881938934326,1.634084701538086,0.015393693000078201,4.0225614419769435,1.1784724708652605,0.013988758511447747,,,,
13,0.5715686678886414,0.5633803097788753,0.001,102.79719281196594,4.094845294952393,1.446226954460144,0.014115669764578342,3.954690709615228,1.1861816808738037,0.014279313556974642,,,,
14,0.5686575174331665,0.6051744775580955,0.001,102.1605954170227,4.095036506652832,1.5029255151748657,0.013786359690129757,4.27861987017347,1.42594992432418,0.014319227637092582,,,,
15,0.5589886903762817,0.5093040735187127,0.001,103.03531312942505,4.098072052001953,1.5021685361862183,0.0135591309517622,4.127649033335017,1.0868820340410827,0.012787329611203104,,,,
16,0.5216984748840332,0.49226347166034706,0.001,102.24159693717957,4.100441932678223,1.3926668167114258,0.012561180628836155,4.103601020386549,1.0887487025994647,0.012779085013401022,,,,
17,0.5149876475334167,0.46185637584954065,0.001,100.31953430175781,4.104260444641113,1.444841742515564,0.012174001894891262,4.0123756531166785,1.1398768777843054,0.011467488287061345,,,,
18,0.4902636706829071,0.523599929823282,0.001,97.17244005203247,4.098690032958984,1.335588812828064,0.011669567786157131,4.210827938677169,1.8022654559409013,0.011332125311220213,,,,
19,0.4750238358974457,0.41618567400760853,0.001,100.39997458457947,4.1037211418151855,1.2969300746917725,0.011186838150024414,4.097949910341602,1.0293358260042111,0.01027776983208848,,,,
20,0.45748770236968994,0.550403087664764,0.001,100.47729063034058,4.103819847106934,1.3020522594451904,0.010742261074483395,4.227880029456604,1.3100720240885362,0.012040599331645184,,,,
21,0.448576420545578,0.45062659645019365,0.001,101.94241762161255,4.102581977844238,1.2880842685699463,0.010404703207314014,3.9398807476060838,1.1115675954332167,0.01011782200728306,,,,
22,0.4456283152103424,0.533569685454582,0.001,101.36962151527405,4.10550594329834,1.2939397096633911,0.010276149958372116,3.9747646640694354,1.6175418260649854,0.01111540528852065,,,,
23,0.4277271330356598,0.4772938871075301,0.0005,102.38452887535095,4.1048431396484375,1.2370061874389648,0.009919704869389534,4.160448833109096,1.5922232398383267,0.010898168561739677,,,,
24,0.3811464011669159,0.3791988324264539,0.0005,101.905752658844,4.109559059143066,1.1496922969818115,0.00897727720439434,4.114361842057486,1.1717863145618181,0.00872529253073321,,,,
25,0.3669608235359192,0.36861486506319685,0.0005,102.67302417755127,4.111778736114502,1.0703791379928589,0.008682684041559696,4.176826337156264,1.0295955426702261,0.008856040100966706,,,,
26,0.3537144958972931,0.3497328455788177,0.0005,102.02530312538147,4.110224723815918,1.0603398084640503,0.008361230604350567,4.062586290400738,0.9091725288753526,0.00864592595354161,,,,
27,0.3563774824142456,0.3265407777800049,0.0005,102.52404522895813,4.111643314361572,1.0820647478103638,0.008362442255020142,4.068779775431003,0.8135929699445952,0.008086489236744846,,,,
28,0.3393266201019287,0.33361229236942647,0.0005,102.37835884094238,4.112812519073486,0.9817513227462769,0.008003868162631989,4.143500087385606,0.8108082669546428,0.008196721220882875,,,,
29,0.34115955233573914,0.34093663537938357,0.0005,102.85124683380127,4.113376617431641,1.0292106866836548,0.007886222563683987,4.088535664141246,1.1301139594713299,0.0077366270696615684,,,,
30,0.3341893255710602,0.3314362836668544,0.0005,102.75468373298645,4.116422176361084,1.0049514770507812,0.007815960794687271,4.054803847831123,0.8664679468316576,0.007924830684963479,,,,
31,0.32697781920433044,0.3074417109689702,0.0005,101.24966239929199,4.114290714263916,0.9792202711105347,0.007626883219927549,4.119964969542453,0.8050612316330735,0.007597036098818344,,,,
32,0.3226630687713623,0.31085709012416257,0.0005,101.71529722213745,4.111653804779053,0.96958988904953,0.007414256688207388,4.035112132123152,0.7164574861276384,0.007534351427029524,,,,
33,0.3287545442581177,0.2999686914918959,0.0005,100.02211546897888,4.114197254180908,1.037165641784668,0.007503984961658716,4.131037808020129,0.7426480595701955,0.007245396083834978,,,,
34,0.3215017020702362,0.3101691693323541,0.0005,101.01941108703613,4.117854595184326,1.0222983360290527,0.007263076491653919,4.1187397587327,0.7702199747895255,0.007808179196154014,,,,
35,0.3182411789894104,0.3195467371486774,0.0005,100.13352274894714,4.114675998687744,0.9823259711265564,0.0073164235800504684,4.130842788743085,0.9575821153413875,0.007633480155663879,,,,
36,0.3171660006046295,0.31537374909552485,0.0005,101.07765626907349,4.114150047302246,0.9928982257843018,0.0072314986027777195,4.113312387405228,0.947465534735604,0.007524557529666409,,,,
37,0.31057634949684143,0.30129305379773347,0.00025,99.9185938835144,4.116180896759033,0.9629225134849548,0.007135322783142328,4.071785341335695,0.708368821344071,0.00722250411509103,,,,
38,0.28497031331062317,0.2708178129575504,0.00025,101.00363349914551,4.11667013168335,0.9110748171806335,0.006589212454855442,4.113062865961138,0.6888141473939602,0.006806932719333428,,,,
39,0.27481144666671753,0.27654941029507923,0.00025,100.14995169639587,4.1186089515686035,0.8618597984313965,0.0064294845797121525,4.131533228339439,0.7118204486989761,0.006730109699123417,,,,
40,0.2714806795120239,0.27117086857882433,0.00025,100.84789204597473,4.117105960845947,0.8580585718154907,0.0063271853141486645,4.1187691612623105,0.7024617571921259,0.006573607197427962,,,,
41,0.2688266336917877,0.25978558346391545,0.00025,99.87121653556824,4.117424488067627,0.8656514883041382,0.006203189492225647,4.139688864873334,0.634800430265332,0.006554518138928475,,,,
42,0.2623637914657593,0.26513859509433096,0.00025,100.64714980125427,4.118214130401611,0.8275342583656311,0.0061353472992777824,4.083807992459685,0.6891322624779304,0.006550344739442323,,,,
43,0.2630114257335663,0.2523715017390003,0.00025,99.5741753578186,4.117488861083984,0.8517974019050598,0.006063036620616913,4.105492397622742,0.6011102020508058,0.006326921027656333,,,,
44,0.267437607049942,0.2702233028719643,0.00025,100.29627180099487,4.117162227630615,0.8696939945220947,0.006095121148973703,4.064143385357275,0.7173989265267068,0.006506117580830646,,,,
45,0.2542979419231415,0.2919472062238178,0.00025,99.93958950042725,4.118528366088867,0.7848024368286133,0.005910856183618307,4.109965616584372,1.0321616601242496,0.00644600032288308,,,,
46,0.26190513372421265,0.25540132113027275,0.00025,100.35547494888306,4.1176276206970215,0.8776651620864868,0.005932831205427647,4.1411082864884605,0.6353529578824855,0.006374351092277096,,,,
47,0.2583373785018921,0.25516758483925184,0.000125,99.3517689704895,4.119564056396484,0.8325074911117554,0.005873906891793013,4.068948735464371,0.5953871402458242,0.00640053782498894,,,,
48,0.24522975087165833,0.24595579975754275,0.000125,100.53271865844727,4.117937088012695,0.8063676357269287,0.005631397478282452,4.133057103691622,0.6065073460995188,0.006154727842709331,,,,
49,0.23922540247440338,0.24917941877791575,0.000125,100.74019956588745,4.119866847991943,0.7791701555252075,0.005553307943046093,4.141276896302978,0.6273411034908042,0.006226617943851545,,,,
50,0.23843756318092346,0.2444043376723888,0.000125,99.57508778572083,4.11863374710083,0.7960885167121887,0.005496928934007883,4.122939081178364,0.5830863984082384,0.006296391598305599,,,,
51,0.2381412833929062,0.24881845031785266,0.000125,101.04494071006775,4.120303630828857,0.7964155673980713,0.005459494423121214,4.111966188435211,0.6555916957725287,0.006087135864510825,,,,
52,0.23326073586940765,0.2561796162546508,0.000125,99.80621671676636,4.119348526000977,0.7638086080551147,0.005408203694969416,4.148167544269971,0.7137354558798381,0.006298720337025324,,,,
53,0.23097795248031616,0.24056761438668747,0.000125,100.87153720855713,4.120152473449707,0.7512350082397461,0.005365740042179823,4.103989785942902,0.6108996532697424,0.005988417792697139,,,,
54,0.2308904230594635,0.23812477778704608,0.000125,100.20939230918884,4.118790149688721,0.7574235200881958,0.005375483073294163,4.100114032829914,0.5822147195552352,0.0060755204647375246,,,,
55,0.2294607311487198,0.23877081984845602,0.000125,100.96338176727295,4.119110584259033,0.7628687620162964,0.005296750925481319,4.135408895851482,0.5975789109519599,0.006017024465513608,,,,
56,0.2293473184108734,0.2354217962224268,0.000125,100.07066941261292,4.119172096252441,0.7589696049690247,0.00530075142160058,4.108463107277283,0.5668118917830823,0.005954054567301576,,,,
57,0.22734154760837555,0.242732470537795,0.000125,100.74359059333801,4.119646072387695,0.7426723837852478,0.005250352900475264,4.122783942090068,0.6878377384589703,0.005759503253323984,,,,
58,0.23004822432994843,0.25043546336068034,0.000125,99.7630205154419,4.118635177612305,0.7757159471511841,0.005268505308777094,4.120809495310772,0.6615607153923871,0.006262289657419193,,,,
59,0.22875775396823883,0.23511771988087796,0.000125,100.50700306892395,4.119582653045654,0.7652814984321594,0.005279527511447668,4.116593097718876,0.5841132669739093,0.005884418862147668,,,,
60,0.22848902642726898,0.2307464512134108,0.000125,100.18504571914673,4.119918346405029,0.7830793857574463,0.005205241963267326,4.093220241049668,0.5592172975680103,0.005810464790254866,,,,
61,0.22297000885009766,0.23948874432878078,0.000125,100.84372210502625,4.11916971206665,0.7355546951293945,0.005139584187418222,4.165299011640902,0.6216045928821162,0.00577051601261261,,,,
62,0.22364477813243866,0.2365020383038125,0.000125,99.64529347419739,4.120818614959717,0.7560699582099915,0.00509900227189064,4.090705163046786,0.6428174197647316,0.005718026600976533,,,,
63,0.22018852829933167,0.22674132525603086,0.000125,100.9562509059906,4.118279457092285,0.7281758785247803,0.005068965256214142,4.122989814079142,0.5424521505411906,0.005705664504168447,,,,
64,0.22266709804534912,0.22967960908490379,0.000125,100.06329393386841,4.11940860748291,0.754615843296051,0.005082010757178068,4.115525206555829,0.5936414814862787,0.005685482144320097,,,,
65,0.22171738743782043,0.2285347096998988,0.000125,100.78770279884338,4.1201300621032715,0.7513012886047363,0.0050700968131423,4.116071685431428,0.5473658189802042,0.005896784376831905,,,,
66,0.22507761418819427,0.23389052859668277,0.000125,99.9582908153534,4.119825839996338,0.769883930683136,0.005112306214869022,4.152482202400629,0.5974824795581372,0.005688025521882901,,,,
67,0.21895787119865417,0.22971877920172695,6.25e-05,100.36358165740967,4.119703769683838,0.7235311269760132,0.005063383374363184,4.129784647013244,0.5455815179339047,0.005821384373494513,,,,
68,0.2102007120847702,0.22395388875372726,6.25e-05,100.68668413162231,4.119715213775635,0.7039639949798584,0.004860902205109596,4.0891841845091745,0.5570993177210607,0.005589760735690021,,,,
69,0.2110147327184677,0.22205194065276235,6.25e-05,99.8980302810669,4.120147228240967,0.7146898508071899,0.00485592894256115,4.09888641219999,0.5476087228272153,0.0055648764400591825,,,,
70,0.21014560759067535,0.22783692029722763,6.25e-05,100.88586115837097,4.1199469566345215,0.7222763895988464,0.00481334188953042,4.1161358750995785,0.6084870256160991,0.005595327773711041,,,,
71,0.20923902094364166,0.22345075400830045,6.25e-05,99.85174226760864,4.120452404022217,0.7184617519378662,0.004792460240423679,4.101385411925711,0.5450630126403386,0.005606660394075909,,,,
72,0.20959307253360748,0.22333125646730964,6.25e-05,100.51839756965637,4.120189666748047,0.7266864776611328,0.004797203466296196,4.103768764811183,0.5491948408777318,0.005614435418594507,,,,
73,0.2071302980184555,0.22308166173925378,3.125e-05,99.78899455070496,4.120414733886719,0.7031511664390564,0.004782425705343485,4.097483025537802,0.5565156123713126,0.0055888557021398135,,,,
74,0.20327550172805786,0.21688381914881907,3.125e-05,100.64863848686218,4.120278835296631,0.6975275278091431,0.004690199159085751,4.12080390299038,0.5313979590869511,0.005472048042644492,,,,
75,0.2023029327392578,0.2281683400187257,3.125e-05,99.52703833580017,4.12109899520874,0.690599799156189,0.004677570890635252,4.118679460194173,0.623959773682404,0.005586589373411485,,,,
76,0.20324045419692993,0.22577982106904743,3.125e-05,100.30855941772461,4.120610237121582,0.7009181380271912,0.004682929255068302,4.107606357840082,0.6212855419710911,0.0054980536995499485,,,,
77,0.20051629841327667,0.22081599964902263,3.125e-05,99.77582216262817,4.120649814605713,0.681624710559845,0.0046465760096907616,4.12894847693516,0.56411080145145,0.00552093508676928,,,,
78,0.20195245742797852,0.21818704210994522,1.5625e-05,100.31860041618347,4.12061071395874,0.6987884640693665,0.004643350839614868,4.1156734662965295,0.5367782295732982,0.00552703187118072,,,,
79,0.19687244296073914,0.219451417827698,1.5625e-05,99.68993401527405,4.120669841766357,0.6619471311569214,0.004599095322191715,4.122439241411656,0.5687792929443949,0.005451006064749693,,,,
80,0.19533637166023254,0.21554700704086874,1.5625e-05,100.68959736824036,4.120769500732422,0.6496167778968811,0.004580403678119183,4.11087318473515,0.5250523435170285,0.005462287026204854,,,,
81,0.19627489149570465,0.21815713579941756,1.5625e-05,99.71639966964722,4.121345043182373,0.6625508666038513,0.004577608313411474,4.12104364651862,0.5527064164125502,0.005475323644042391,,,,
82,0.19716723263263702,0.21499328545870358,1.5625e-05,100.6140809059143,4.12104606628418,0.6717923283576965,0.004582113586366177,4.11670578584776,0.5226813515923822,0.0054531830028321055,,,,
83,0.19510716199874878,0.21574706003932742,1.5625e-05,99.91601419448853,4.1205220222473145,0.654578447341919,0.004563107155263424,4.117742732440154,0.5272249695875981,0.005469504554350069,,,,
84,0.1979820430278778,0.21512003344041714,1.5625e-05,100.02421951293945,4.1210808753967285,0.6855431795120239,0.00456837797537446,4.114397976378107,0.5215106322377893,0.005461478938452082,,,,
85,0.19667911529541016,0.21845295595535436,1.5625e-05,101.07602095603943,4.120413303375244,0.6741607189178467,0.004558595363050699,4.1117933501129516,0.5414081942283631,0.005538332731730914,,,,
