epoch,train_loss,val_loss,lr,elapsed,train_mu_mae,train_alpha_mae,train_gap_mae,val_mu_mae,val_alpha_mae,val_gap_mae,test_loss,test_mu_mae,test_alpha_mae,test_gap_mae
1,2.0060083866119385,1.918321014639361,0.001,86.49211430549622,1.049473762512207,6.347062110900879,0.04108862951397896,0.9745274508800348,6.4973136344254705,0.038203671053967776,,,,
2,1.6649101972579956,1.8882264283188663,0.001,91.36652374267578,0.9504503011703491,4.200591087341309,0.036569174379110336,0.9306763480686157,6.821920813615898,0.0365028640033455,,,,
3,1.5329877138137817,1.5036614061302298,0.001,90.39681124687195,0.8993129730224609,3.4194326400756836,0.035041309893131256,0.8470622991055534,3.596456994813587,0.034427185301556903,,,,
4,1.3855104446411133,1.478878857417751,0.001,91.33527708053589,0.8342505097389221,2.9368343353271484,0.03166206553578377,0.7976734022100345,4.792028744528982,0.028856654711368907,,,,
5,1.29237961769104,1.2119575446253557,0.001,90.66045093536377,0.7919887900352478,2.84822416305542,0.02848762646317482,0.7722946290259077,2.4273344356780546,0.026862680449689747,,,,
6,1.208820104598999,1.247308396684598,0.001,91.71780395507812,0.7601815462112427,2.530618667602539,0.02661092020571232,0.7472397244276131,2.785799468311593,0.027930413139995506,,,,
7,1.1653155088424683,1.0957716057435567,0.001,91.0701630115509,0.7323448657989502,2.450573682785034,0.025615252554416656,0.6823754001477043,2.1197121325771238,0.02523889776940668,,,,
8,1.0875933170318604,1.1410483721596423,0.001,91.75806403160095,0.6849403977394104,2.2366771697998047,0.0241074375808239,0.646872865945982,2.9204190377392987,0.02501849294445878,,,,
9,1.0493535995483398,0.9856003607644106,0.001,91.83058857917786,0.6641020178794861,2.1603164672851562,0.02313072420656681,0.649245781279001,1.9712946092222652,0.02109040039387223,,,,
10,0.9988990426063538,0.9963621273088792,0.001,91.29927349090576,0.6420994400978088,2.0590505599975586,0.021645434200763702,0.633169584704886,2.190711080872036,0.021169206051481156,,,,
11,0.9483842849731445,0.9535833525741219,0.001,92.33066534996033,0.6217039823532104,1.9089056253433228,0.02034342661499977,0.6040837333572165,2.262987523174959,0.01949574248232166,,,,
12,0.8976828455924988,0.8746847076536537,0.001,91.83172917366028,0.5991075038909912,1.8538047075271606,0.018634695559740067,0.5902202587955212,1.736838600163211,0.018271049932226523,,,,
13,0.8564972877502441,0.8184044423523275,0.001,92.43215608596802,0.59051114320755,1.7104295492172241,0.017386848106980324,0.5642612381049004,1.750939588288526,0.016028913618945154,,,,
14,0.8223403096199036,0.8944993345477464,0.001,93.4235725402832,0.5749603509902954,1.6612144708633423,0.01630820333957672,0.599965528666623,2.1747749822598874,0.01681909904653745,,,,
15,0.8041126728057861,0.7962161512890861,0.001,91.91611194610596,0.5708251595497131,1.6601580381393433,0.015455257147550583,0.5522579192047136,1.5896038892103534,0.01604542516679684,,,,
16,0.7592257261276245,0.7414484252703474,0.001,92.89889812469482,0.5440214276313782,1.5709022283554077,0.01439184881746769,0.5451260945983751,1.5590451020722964,0.013427918388745907,,,,
17,0.7437344789505005,0.7240562606403375,0.001,93.28878974914551,0.5431878566741943,1.5201175212860107,0.013819708488881588,0.5521489934185777,1.3509490795559678,0.013253992910753847,,,,
18,0.7175789475440979,0.7054585100879802,0.001,94.00111722946167,0.5272411704063416,1.4576387405395508,0.013264453038573265,0.5143048882803689,1.4153834934171534,0.013274956942139766,,,,
19,0.7084758281707764,0.6951904541272581,0.001,93.77628135681152,0.5217190384864807,1.455165147781372,0.012973610311746597,0.5032786838491465,1.5725461922811428,0.012319368239332735,,,,
20,0.6792399883270264,0.6694671425172299,0.001,92.59848213195801,0.5032016038894653,1.420756459236145,0.01220053993165493,0.4917546932764795,1.346172288241883,0.012448874699481385,,,,
21,0.6742336750030518,0.6599846569210778,0.001,93.17358636856079,0.507523238658905,1.369458556175232,0.012023926712572575,0.5038216020879749,1.37769065155366,0.011328807065436534,,,,
22,0.6458361148834229,0.632228914233229,0.001,92.34327816963196,0.48435670137405396,1.3553431034088135,0.011364171281456947,0.4776167288042277,1.3024598731336468,0.011120961354042716,,,,
23,0.6351101398468018,0.6379485807891023,0.001,93.39474081993103,0.47630447149276733,1.336584210395813,0.011156918480992317,0.48527063380658536,1.2468343073484804,0.011438475496616049,,,,
24,0.6297144889831543,0.6118094272057878,0.001,93.52392911911011,0.471525639295578,1.3249173164367676,0.011090257205069065,0.45309210884940054,1.345065598303776,0.010667480411761169,,,,
25,0.6036484837532043,0.6154987349110965,0.001,92.59104061126709,0.4571622610092163,1.267730712890625,0.010455998592078686,0.4656941549285247,1.3063285648808072,0.010608606190817133,,,,
26,0.5991644859313965,0.6397501365885527,0.001,93.18063855171204,0.45351895689964294,1.26123046875,0.010372686199843884,0.5301182500206306,1.1482462683293417,0.010405629099510691,,,,
27,0.6084074378013611,0.5895443363580922,0.001,92.63301944732666,0.4567593038082123,1.3065733909606934,0.01053919643163681,0.45282094243698906,1.1378038144272877,0.010484382107441214,,,,
28,0.5750585794448853,0.5841828424500273,0.001,93.56375622749329,0.4342607259750366,1.221699833869934,0.009935888461768627,0.43382970866934184,1.3019290778622457,0.010054167640516976,,,,
29,0.5637954473495483,0.6062701685869865,0.001,94.08257746696472,0.427905410528183,1.2105283737182617,0.009599367156624794,0.44069511965472563,1.4352993375840624,0.01035854445205162,,,,
30,0.5484676361083984,0.5585481787711263,0.001,92.70526552200317,0.4138443171977997,1.1938722133636475,0.009344999678432941,0.41447674946161295,1.3151091303778064,0.009272115440302587,,,,
31,0.5616352558135986,0.5700308603913691,0.001,93.46960163116455,0.43015938997268677,1.1735295057296753,0.009583547711372375,0.4348571319507283,1.228255217959369,0.009603315315008371,,,,
32,0.5336195826530457,0.5448446206010306,0.001,93.16447472572327,0.4028497338294983,1.1641325950622559,0.009071508422493935,0.407027929062792,1.022031460379415,0.010252906974209563,,,,
33,0.5143765211105347,0.5182475585683746,0.001,94.70612382888794,0.39111655950546265,1.1317391395568848,0.008594987913966179,0.39826754795696984,1.0696540227080873,0.008860863750913498,,,,
34,0.5434562563896179,0.5537808942831286,0.001,94.93455672264099,0.4161660373210907,1.1030398607254028,0.009438769891858101,0.4155904666967122,1.2472374390248173,0.009308140850708918,,,,
35,0.520084023475647,0.554147356244544,0.001,93.63161325454712,0.401267409324646,1.1110363006591797,0.008646277710795403,0.40255718678346347,1.4395234287682563,0.008837555004007474,,,,
36,0.5238958597183228,0.5655333421517144,0.001,94.65950345993042,0.39666640758514404,1.1045234203338623,0.00905662402510643,0.4274648560512017,1.2830357071959901,0.009348147406165595,,,,
37,0.48984870314598083,0.5124893004898847,0.001,93.63453221321106,0.3702639937400818,1.0975221395492554,0.008166057989001274,0.38518681235752306,1.1912444383516512,0.008407485120533792,,,,
38,0.495115727186203,0.5233903422274205,0.001,94.65672993659973,0.3781520426273346,1.0611581802368164,0.008353522047400475,0.3912930534260173,1.169126549501283,0.008899812679705623,,,,
39,0.48422449827194214,0.5105265570238888,0.001,94.74035620689392,0.3666815757751465,1.0597928762435913,0.00817396305501461,0.42211110346004926,0.9275693977321071,0.008281037831901416,,,,
40,0.4816845953464508,0.5159201169199938,0.001,93.70757579803467,0.367745578289032,1.0269849300384521,0.008159284479916096,0.39121393971492724,1.1504507659894785,0.008583075804047857,,,,
41,0.4666118025779724,0.5319008167341889,0.001,94.6473753452301,0.3543054163455963,1.0280760526657104,0.007807556539773941,0.4383695490969812,1.0263767051409598,0.008378505575918288,,,,
42,0.4743582606315613,0.4724583120049944,0.001,93.75874352455139,0.36207154393196106,1.0281202793121338,0.007954142987728119,0.3613592661237142,1.0411996026615131,0.007809348304319174,,,,
43,0.4546542763710022,0.48887787366270014,0.001,94.77781796455383,0.34807512164115906,1.010151743888855,0.007461944129317999,0.35877101913593995,1.1478993465783078,0.008276738905607506,,,,
44,0.4551602005958557,0.49532136374767016,0.001,95.03444361686707,0.34592586755752563,0.995128333568573,0.00764314504340291,0.4037249054626045,0.883504184908838,0.008327648167788929,,,,
45,0.46021461486816406,0.5234487874902071,0.001,94.01744985580444,0.34903499484062195,0.9889244437217712,0.007841039448976517,0.36691534785558316,1.3618297329858535,0.008821534390067554,,,,
46,0.43336254358291626,0.5062992454366646,0.0005,94.97339129447937,0.3268459439277649,0.9813580513000488,0.00719849020242691,0.4084097437463826,0.9511530576603442,0.008425956863448183,,,,
47,0.3949308693408966,0.4339268301928238,0.0005,94.01516246795654,0.31124147772789,0.7663893699645996,0.006715906318277121,0.35878852070902073,0.7912143361811494,0.007024016865528338,,,,
48,0.39103713631629944,0.44515402781684993,0.0005,94.65229725837708,0.30884358286857605,0.7569716572761536,0.006634688936173916,0.36241586693063416,0.8291307813753914,0.00732345746434442,,,,
49,0.3823015093803406,0.4242484778240849,0.0005,95.04270720481873,0.3002355694770813,0.749367356300354,0.006501810159534216,0.3367614214912998,0.8425568241077814,0.007030285952937619,,,,
50,0.36920157074928284,0.4199843154629368,0.0005,93.91967487335205,0.28795892000198364,0.734087347984314,0.006299044471234083,0.3439120143142923,0.7533137325741622,0.006982289187909173,,,,
51,0.3679288923740387,0.4107171757018077,0.0005,94.76179265975952,0.2876327633857727,0.7312180399894714,0.006254849024116993,0.3356356940379752,0.7200481046053525,0.006936565081494628,,,,
52,0.3674807846546173,0.40708152447612134,0.0005,93.83526730537415,0.28886130452156067,0.7160434126853943,0.006261554080992937,0.3278654378471908,0.7571324928554112,0.006831450789269233,,,,
53,0.36057427525520325,0.449010705239635,0.0005,94.49911856651306,0.28073957562446594,0.7277494072914124,0.006115432363003492,0.3397627644678174,1.1131232020155477,0.006935269551266796,,,,
54,0.36259427666664124,0.4252043939777851,0.0005,94.94605445861816,0.28229770064353943,0.7279409766197205,0.0061696963384747505,0.35337251915438317,0.799649859096171,0.006695721211516814,,,,
55,0.352664053440094,0.40368235762321025,0.0005,93.97150349617004,0.2742801606655121,0.7091902494430542,0.006005176808685064,0.32097394228461185,0.7790809603153368,0.006783392211744979,,,,
56,0.34162619709968567,0.4140083234869917,0.0005,94.6129777431488,0.2639238238334656,0.698250949382782,0.005825077183544636,0.3192726347175974,0.9538249865526649,0.006540601062926083,,,,
57,0.3462405204772949,0.3980273057264325,0.0005,94.0586884021759,0.2694072127342224,0.6945567727088928,0.005899939686059952,0.3211605968271491,0.7432065850485405,0.006643597980979686,,,,
58,0.34386810660362244,0.39654742706597024,0.0005,94.73080658912659,0.26688259840011597,0.6974554657936096,0.005845758132636547,0.3213346923514851,0.7686745411255591,0.00642781065264411,,,,
59,0.3391597270965576,0.38733839763539646,0.0005,94.70900368690491,0.26025626063346863,0.6906246542930603,0.005859882105141878,0.31310196980755295,0.7249672260837364,0.006436042670718121,,,,
60,0.32829728722572327,0.4049209334357514,0.0005,93.85759592056274,0.25321564078330994,0.6689103245735168,0.005623214412480593,0.33279347100338846,0.7310199184917818,0.0066640661982398765,,,,
61,0.33338382840156555,0.3874408412604646,0.0005,94.9237630367279,0.2574731111526489,0.678039014339447,0.005704415030777454,0.3174631440178124,0.7027254303051205,0.00639499264058983,,,,
62,0.32336676120758057,0.40189416051211074,0.0005,93.85904502868652,0.2483544945716858,0.6671043634414673,0.005535855423659086,0.3152539386831126,0.805630496507831,0.006758895060798285,,,,
63,0.32417622208595276,0.39630126616806155,0.00025,94.88445615768433,0.2481968104839325,0.6743002533912659,0.005550287663936615,0.32821382679655386,0.710740134538547,0.006455013407734967,,,,
64,0.3028342127799988,0.37842985120972833,0.00025,95.09451198577881,0.23483899235725403,0.5873973369598389,0.0052897511050105095,0.3044333821828764,0.6799903679542553,0.006483063988931749,,,,
65,0.298321932554245,0.3747872812227029,0.00025,94.24407529830933,0.2309483140707016,0.5806332230567932,0.005215177778154612,0.30474199324562323,0.6895296336729799,0.006222593222150348,,,,
66,0.293930321931839,0.3691893486560683,0.00025,94.92130279541016,0.22711071372032166,0.5712181925773621,0.005158624146133661,0.30090129235986957,0.6761315156725309,0.006119393289935885,,,,
67,0.29046908020973206,0.36670784341513346,0.00025,93.85084319114685,0.2226250171661377,0.5835312604904175,0.005068160593509674,0.30043306837884837,0.6443428199933383,0.006158411774276575,,,,
68,0.2880874574184418,0.3676607540766367,0.00025,94.73508739471436,0.2224854826927185,0.5618041753768921,0.005050361156463623,0.2981485307471164,0.6751524464804664,0.006139587248467394,,,,
69,0.28444552421569824,0.3637070180194931,0.00025,95.10142183303833,0.21880154311656952,0.557090163230896,0.005006150342524052,0.2962557212707762,0.6463562747347819,0.006133844344750045,,,,
70,0.28215333819389343,0.36764870022082013,0.00025,94.17050528526306,0.21600671112537384,0.5601173043251038,0.004965569358319044,0.29913153950916305,0.6648582695749474,0.006154852685978638,,,,
71,0.28100934624671936,0.3675901904527848,0.00025,94.54972910881042,0.2148139923810959,0.5589129328727722,0.004951585549861193,0.2952749065743292,0.6712331616034622,0.006259542803206541,,,,
72,0.2780510187149048,0.3684965266688011,0.00025,93.99661254882812,0.21270786225795746,0.5457457304000854,0.004930312745273113,0.3026087264925611,0.6657349147480379,0.006071245582032148,,,,
73,0.2758280336856842,0.363542466968064,0.00025,94.84888911247253,0.21120914816856384,0.5434705018997192,0.004873111378401518,0.2937748866357943,0.6657354177521561,0.006117608328891248,,,,
74,0.27290278673171997,0.3640124835572321,0.00025,95.42054533958435,0.20689897239208221,0.5535867810249329,0.004816935397684574,0.29471557229402745,0.6688475455422507,0.006093894400437419,,,,
75,0.27247536182403564,0.36062273019604313,0.00025,94.07692074775696,0.20716017484664917,0.5512052178382874,0.004795765038579702,0.2973566574488234,0.6337448129482917,0.005986514669635347,,,,
76,0.2687751054763794,0.3582435684480807,0.00025,94.85547685623169,0.20446383953094482,0.5384283661842346,0.004752905108034611,0.2947966931151009,0.6224748974297921,0.0060042371600443345,,,,
77,0.26843324303627014,0.36485381556468227,0.00025,93.80685997009277,0.2040788233280182,0.5342459082603455,0.004768922924995422,0.2964420347262707,0.6308667884781253,0.0062681364160399435,,,,
78,0.2671583890914917,0.3611620173763769,0.00025,94.68246269226074,0.2024276703596115,0.5331448316574097,0.00476380530744791,0.29981198487235544,0.6176807241793028,0.006007791897603372,,,,
79,0.26501619815826416,0.36133312864029826,0.00025,95.09672832489014,0.20121045410633087,0.5267466902732849,0.004721518140286207,0.29353667701574165,0.6614054653218145,0.006025743067220236,,,,
80,0.26127201318740845,0.35558599046342154,0.00025,94.18500971794128,0.19727478921413422,0.522872269153595,0.00467657670378685,0.29092304527203433,0.6200514769291674,0.00600987392448129,,,,
81,0.2610563337802887,0.3586834449608469,0.00025,94.77886366844177,0.1966453343629837,0.530420184135437,0.004649651236832142,0.2940980581640344,0.6247972103510968,0.00604226790107325,,,,
82,0.26080089807510376,0.3578866289840926,0.00025,93.87030172348022,0.197328120470047,0.521995484828949,0.004652973264455795,0.29305565299242536,0.6392995749170408,0.005963329659808829,,,,
83,0.257051944732666,0.35959878805453777,0.00025,94.86962914466858,0.1935678869485855,0.5180160999298096,0.004601942375302315,0.29680367827138876,0.6287369715009312,0.005975028150456322,,,,
84,0.25563475489616394,0.3555561437428265,0.000125,95.46968293190002,0.19110800325870514,0.5210043787956238,0.004597788210958242,0.29057943757911975,0.6308179222043283,0.005966734066677289,,,,
85,0.24265845119953156,0.3520488517361014,0.000125,94.32671999931335,0.18098381161689758,0.48727473616600037,0.004416247364133596,0.28934038532517614,0.6112233277851816,0.005915866331519838,,,,
86,0.2397339642047882,0.35077240372237267,0.000125,95.0352623462677,0.17816978693008423,0.4823002517223358,0.004381471313536167,0.28787307390477807,0.6116723719333834,0.005896229116653354,,,,
87,0.23856709897518158,0.3516501773393548,0.000125,93.79938244819641,0.17717213928699493,0.48196372389793396,0.004354806151241064,0.2879108904927164,0.6208437829231377,0.0058974512760455846,,,,
88,0.23644492030143738,0.3525190046675473,0.000125,94.82071852684021,0.1751745343208313,0.4778905510902405,0.004330282565206289,0.29165664560106774,0.6088875864511558,0.005869570190040342,,,,
89,0.23540426790714264,0.350076353843611,0.000125,94.97963905334473,0.1745106726884842,0.47478049993515015,0.004312381148338318,0.288260866622084,0.6061998081020726,0.005871088867078822,,,,
90,0.23411232233047485,0.35051459908344174,0.000125,93.9564356803894,0.17354069650173187,0.47328615188598633,0.00428358931094408,0.29019081384898376,0.5997095827322024,0.005857856167357963,,,,
91,0.23264135420322418,0.35094851192890403,0.000125,94.9708023071289,0.17216376960277557,0.47144997119903564,0.004261365160346031,0.288064826501112,0.6153789482021012,0.005880442342975675,,,,
92,0.2308948040008545,0.3501287687226145,0.000125,93.8484742641449,0.1700790971517563,0.4686520993709564,0.004254384431988001,0.2888740859184624,0.6003781754446094,0.0058809193632077044,,,,
93,0.2304116040468216,0.35064185593425623,6.25e-05,94.60573554039001,0.17003685235977173,0.4674396216869354,0.004235269036144018,0.29002509236529955,0.6001999998408079,0.0058684481585371375,,,,
94,0.22285008430480957,0.3476049390236164,6.25e-05,95.22370982170105,0.16279157996177673,0.4550701975822449,0.004141777753829956,0.28635954912263656,0.6027232753831507,0.00582076759207397,,,,
95,0.22061055898666382,0.3471723578595548,6.25e-05,93.93460583686829,0.16040651500225067,0.45291540026664734,0.004115208517760038,0.2866573227334895,0.5975754521229946,0.005811836899064135,,,,
96,0.21963097155094147,0.3484596359168941,6.25e-05,95.11801147460938,0.15956902503967285,0.45080360770225525,0.004101983271539211,0.28718189959077167,0.6031776925618518,0.005835941105858672,,,,
97,0.21880991756916046,0.34699230300430933,6.25e-05,93.71483397483826,0.1587744802236557,0.4497814476490021,0.00409050052985549,0.28645236123574475,0.5986077028377309,0.005804138740633795,,,,
